股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
300682,朗新科技,深a,2022-08-19,29.34,-3.87,-1.18,84858,253280489.0,4.29,30.61,29.3,30.39,0.84,互联网服务,江苏板块,149.7,4.94
300683,海特生物,深a,2022-08-19,42.36,-2.58,-1.12,19628,84180952.82,3.84,43.81,42.14,43.34,1.74,生物制品,湖北板块,137.04,2.21
300684,中石科技,深a,2022-08-19,16.87,-2.77,-0.48,127837,219732472.34,6.22,17.82,16.74,17.55,7.24,消费电子,北京板块,48.99,3.05
300685,艾德生物,深a,2022-08-19,27.41,-0.62,-0.17,16451,45276746.3,2.1,27.9,27.32,27.55,0.41,医疗器械,福建板块,61.11,7.84
300686,智动力,深a,2022-08-19,12.43,-2.81,-0.36,21677,27447553.8,4.14,12.93,12.4,12.83,1.09,消费电子,广东板块,77.53,1.94
300687,赛意信息,深a,2022-08-19,25.4,-4.33,-1.15,26567,68398993.92,6.03,26.88,25.28,26.37,0.87,互联网服务,广东板块,181.47,4.69
300688,创业黑马,深a,2022-08-19,17.07,-0.76,-0.13,59365,103221455.3,3.72,17.7,17.06,17.24,4.49,教育,北京板块,-35.89,4.9
300689,澄天伟业,深a,2022-08-19,18.75,-2.39,-0.46,8277,15771974.1,4.79,19.58,18.66,19.33,0.85,通信设备,广东板块,133.93,3.45
300690,双一科技,深a,2022-08-19,24.19,-5.03,-1.28,56758,139041077.5,5.85,25.58,24.09,25.5,5.18,风电设备,山东板块,91.79,3.12
300691,联合光电,深a,2022-08-19,20.65,-3.55,-0.76,200111,423613488.38,6.91,21.95,20.47,21.53,10.26,光学光电子,广东板块,-102.66,3.68
300692,中环环保,深a,2022-08-19,7.56,-0.26,-0.02,72127,54857353.25,1.32,7.66,7.56,7.65,1.93,环保行业,安徽板块,16.28,1.56
300693,盛弘股份,深a,2022-08-19,37.76,3.28,1.2,188018,714520484.04,8.83,39.56,36.33,36.64,11.85,电源设备,广东板块,84.36,9.18
300694,蠡湖股份,深a,2022-08-19,11.61,-3.49,-0.42,68529,80709238.0,4.57,12.12,11.57,11.94,3.32,汽车零部件,江苏板块,72.0,2.02
300695,兆丰股份,深a,2022-08-19,52.81,-3.72,-2.04,7849,42008211.87,3.12,54.41,52.7,54.41,1.11,汽车零部件,浙江板块,24.21,1.69
300696,爱乐达,深a,2022-08-19,31.05,-1.99,-0.63,46683,146388399.59,3.09,31.98,31.0,31.65,2.51,航天航空,四川板块,34.49,5.29
300697,电工合金,深a,2022-08-19,12.03,6.46,0.73,161331,196665622.73,12.21,12.79,11.41,11.41,10.71,有色金属,江苏板块,33.38,4.39
300698,万马科技,深a,2022-08-19,25.95,-1.48,-0.39,54658,142113013.0,6.64,26.98,25.23,26.49,5.5,通信设备,浙江板块,-89.99,9.42
300699,光威复材,深a,2022-08-19,72.84,-4.73,-3.62,52371,388877654.25,5.18,76.66,72.7,76.51,1.03,化学制品,山东板块,37.34,8.57
300700,岱勒新材,深a,2022-08-19,37.04,-5.99,-2.36,62266,234735326.67,6.32,39.4,36.91,39.4,7.02,通用设备,湖南板块,83.31,6.91
300701,森霸传感,深a,2022-08-19,10.52,-0.47,-0.05,59083,63444965.04,5.68,11.04,10.44,10.56,2.5,光学光电子,河南板块,79.77,3.93
300702,天宇股份,深a,2022-08-19,26.19,-2.35,-0.63,27109,71916130.74,3.69,27.16,26.17,26.83,1.3,化学制药,浙江板块,26.89,2.42
300703,创源股份,深a,2022-08-19,11.28,3.68,0.4,116735,131828459.13,4.32,11.45,10.98,11.03,6.98,家用轻工,浙江板块,17.15,2.75
300705,九典制药,深a,2022-08-19,19.7,-13.1,-2.97,213543,431948203.25,18.7,23.13,18.89,22.65,10.67,化学制药,湖南板块,24.94,5.84
300706,阿石创,深a,2022-08-19,27.89,-4.42,-1.29,101929,294912681.46,7.68,30.05,27.81,28.88,10.58,半导体,福建板块,179.87,5.83
300707,威唐工业,深a,2022-08-19,23.94,-4.7,-1.18,51281,126168169.72,8.84,26.07,23.85,25.13,4.33,汽车零部件,江苏板块,57.94,5.11
300708,聚灿光电,深a,2022-08-19,13.76,-2.34,-0.33,398615,562625573.67,4.68,14.41,13.75,13.99,10.74,光学光电子,江苏板块,75.68,4.51
300709,精研科技,深a,2022-08-19,39.11,-2.32,-0.93,90161,362352135.49,6.22,41.49,39.0,40.6,6.07,消费电子,江苏板块,77.69,3.37
300710,万隆光电,深a,2022-08-19,33.73,-2.15,-0.74,13481,46144754.0,3.77,34.94,33.64,34.94,2.06,通信设备,浙江板块,3301.07,5.0
300711,广哈通信,深a,2022-08-19,12.56,-2.03,-0.26,22107,28227584.76,3.98,13.06,12.55,12.74,1.07,通信设备,广东板块,-165.79,4.29
300712,永福股份,深a,2022-08-19,67.15,-1.25,-0.85,55066,370590173.45,6.66,70.18,65.65,68.18,2.98,工程建设,福建板块,148.11,10.13
300713,英可瑞,深a,2022-08-19,17.19,-1.77,-0.31,65082,112988092.58,4.4,17.78,17.01,17.31,8.01,电源设备,广东板块,407.42,3.71
300715,凯伦股份,深a,2022-08-19,15.13,0.07,0.01,21521,32854927.36,2.84,15.48,15.05,15.09,0.77,装修建材,江苏板块,169.56,2.29
300716,国立科技,深a,2022-08-19,9.75,-2.01,-0.2,41443,40807465.8,3.42,10.07,9.73,9.99,2.59,塑料制品,广东板块,23.59,5.32
300717,华信新材,深a,2022-08-19,14.46,-1.83,-0.27,8358,12235700.0,3.12,14.91,14.45,14.73,0.82,塑料制品,江苏板块,82.25,2.42
300718,长盛轴承,深a,2022-08-19,20.19,-6.57,-1.42,53785,110420079.37,8.38,21.81,20.0,21.52,2.9,工程机械,浙江板块,49.72,4.67
300719,安达维尔,深a,2022-08-19,11.05,-2.3,-0.26,56414,63409536.5,4.95,11.56,11.0,11.31,3.11,航天航空,北京板块,-55.94,2.8
300720,海川智能,深a,2022-08-19,14.51,-3.14,-0.47,26925,39553544.0,4.14,15.05,14.43,14.94,3.31,仪器仪表,广东板块,87.87,4.84
300721,怡达股份,深a,2022-08-19,43.5,-4.88,-2.23,22439,99567495.0,6.93,46.47,43.3,46.1,3.16,化学制品,江苏板块,24.42,3.08
300722,新余国科,深a,2022-08-19,34.23,8.49,2.68,65057,212313515.14,18.99,37.0,31.01,31.55,3.38,航天航空,江西板块,148.31,13.65
300723,一品红,深a,2022-08-19,26.22,-0.98,-0.26,9409,24886345.12,1.81,26.7,26.22,26.4,0.72,化学制药,广东板块,24.37,4.11
300724,捷佳伟创,深a,2022-08-19,161.14,-1.14,-1.85,120025,1939012664.01,6.13,166.0,156.01,163.3,4.59,专用设备,广东板块,55.26,8.43
300725,药石科技,深a,2022-08-19,79.28,-1.82,-1.47,17082,136387152.6,2.5,81.3,79.28,80.72,1.05,化学制药,江苏板块,51.7,6.82
300726,宏达电子,深a,2022-08-19,58.1,7.41,4.01,145779,863136252.61,9.43,62.6,57.5,58.14,6.83,电子元件,湖南板块,26.59,5.9
300727,润禾材料,深a,2022-08-19,37.03,-8.57,-3.47,89108,338675237.35,8.62,40.4,36.91,40.32,7.87,化学制品,浙江板块,45.95,6.84
300729,乐歌股份,深a,2022-08-19,15.34,-1.22,-0.19,15145,23503109.9,3.28,15.79,15.28,15.56,0.73,家用轻工,浙江板块,46.99,1.84
300730,科创信息,深a,2022-08-19,10.02,-1.76,-0.18,51917,52953006.5,3.53,10.37,10.01,10.22,2.97,软件开发,湖南板块,-32.37,5.09
300731,科创新源,深a,2022-08-19,21.79,-4.93,-1.13,58819,130921475.4,6.68,23.19,21.66,22.74,4.98,橡胶制品,广东板块,-60.67,4.69
300732,设研院,深a,2022-08-19,10.11,-0.88,-0.09,34554,35161532.64,1.67,10.27,10.1,10.19,1.07,工程咨询服务,河南板块,14.89,1.23
300733,西菱动力,深a,2022-08-19,30.09,0.37,0.11,88803,267010478.18,6.37,30.87,28.96,30.25,7.26,汽车零部件,四川板块,47.93,3.85
300735,光弘科技,深a,2022-08-19,13.81,-6.56,-0.97,544793,769102321.14,7.04,14.7,13.66,14.58,7.21,消费电子,广东板块,57.51,2.47
300736,百邦科技,深a,2022-08-19,10.86,-1.63,-0.18,8123,8947002.0,2.81,11.17,10.86,11.0,0.77,通信服务,北京板块,-40.89,9.67
300737,科顺股份,深a,2022-08-19,11.03,-0.9,-0.1,87129,96788134.24,1.98,11.25,11.03,11.07,0.98,装修建材,广东板块,32.88,2.38
300738,奥飞数据,深a,2022-08-19,10.12,-0.98,-0.1,87468,89601771.52,3.13,10.42,10.1,10.19,1.28,互联网服务,广东板块,41.12,4.71
300739,明阳电路,深a,2022-08-19,16.61,-2.98,-0.51,45902,77716343.9,4.15,17.32,16.61,17.12,1.58,电子元件,广东板块,25.83,2.96
300740,水羊股份,深a,2022-08-19,15.31,-5.38,-0.87,170824,268338608.29,6.74,16.37,15.28,16.24,4.82,美容护理,湖南板块,35.83,3.5
300741,华宝股份,深a,2022-08-19,23.92,-1.56,-0.38,14486,35005769.72,1.98,24.4,23.92,24.22,0.24,食品饮料,西藏板块,17.04,2.07
300742,越博动力,深a,2022-08-19,15.06,-5.93,-0.95,72542,112091292.32,6.93,16.16,15.05,16.02,6.45,汽车零部件,江苏板块,-32.23,19.02
300743,天地数码,深a,2022-08-19,12.34,-1.75,-0.22,29994,37726352.92,3.66,12.8,12.34,12.56,3.0,非金属材料,浙江板块,57.71,4.48
300745,欣锐科技,深a,2022-08-19,60.37,-2.17,-1.34,89799,561899501.79,7.99,64.93,60.0,63.9,9.26,汽车零部件,广东板块,266.67,6.41
300746,汉嘉设计,深a,2022-08-19,11.03,-1.25,-0.14,23580,26210955.98,2.24,11.27,11.02,11.23,1.11,工程咨询服务,浙江板块,43.66,1.93
300747,锐科激光,深a,2022-08-19,33.2,-1.95,-0.66,75495,251019144.22,4.93,34.2,32.53,34.0,1.54,电子元件,湖北板块,225.04,6.2
300748,金力永磁,深a,2022-08-19,39.7,-4.75,-1.98,117241,470613608.67,4.63,41.57,39.64,41.25,1.67,小金属,江西板块,50.67,5.33
300749,顶固集创,深a,2022-08-19,7.7,-1.16,-0.09,23024,17839721.16,2.18,7.85,7.68,7.79,1.48,装修建材,广东板块,102.64,2.25
300750,宁德时代,深a,2022-08-19,532.0,-2.35,-12.8,107696,5767786048.97,3.61,549.69,530.02,549.0,0.53,电池,福建板块,217.44,9.98
300751,迈为股份,深a,2022-08-19,522.98,-0.4,-2.12,16918,888071916.73,3.3,533.99,516.68,523.0,1.43,专用设备,江苏板块,125.79,15.35
300752,隆利科技,深a,2022-08-19,28.85,-4.15,-1.25,127263,387010209.08,11.96,32.4,28.8,30.5,9.5,光学光电子,广东板块,-79.89,5.52
300753,爱朋医疗,深a,2022-08-19,13.65,-1.73,-0.24,18975,26220657.0,3.46,14.08,13.6,13.83,2.53,医疗器械,江苏板块,-39.15,2.23
300755,华致酒行,深a,2022-08-19,35.51,-1.25,-0.45,25037,89864443.32,1.97,36.21,35.5,35.8,0.61,贸易行业,云南板块,14.87,4.2
300756,金马游乐,深a,2022-08-19,14.2,-1.66,-0.24,10992,15827871.8,4.22,14.79,14.18,14.42,1.19,旅游酒店,广东板块,173.31,1.83
300757,罗博特科,深a,2022-08-19,58.61,-5.77,-3.59,20551,122497392.17,6.51,62.15,58.1,62.0,1.98,专用设备,江苏板块,553.24,7.57
300758,七彩化学,深a,2022-08-19,14.27,-8.29,-1.29,230684,340710634.58,8.61,15.5,14.16,15.11,7.36,化学制品,辽宁板块,59.37,3.62
300759,康龙化成,深a,2022-08-19,71.66,-1.21,-0.88,30545,220381614.93,2.05,72.99,71.5,72.23,0.32,医疗服务,北京板块,85.66,8.79
300760,迈瑞医疗,深a,2022-08-19,289.5,-2.0,-5.9,35712,1038080819.0,1.84,293.6,288.15,293.5,0.29,医疗器械,广东板块,33.19,12.91
300761,立华股份,深a,2022-08-19,44.51,5.77,2.43,44367,195714894.9,8.89,45.44,41.7,42.1,1.38,农牧饲渔,江苏板块,-25.31,2.96
300762,上海瀚讯,深a,2022-08-19,14.07,-3.17,-0.46,44926,63782099.77,4.13,14.6,14.0,14.49,0.72,通信设备,上海板块,-108.64,3.42
300763,锦浪科技,深a,2022-08-19,283.98,0.35,1.0,41127,1169422123.35,4.96,290.03,276.0,283.0,1.4,光伏设备,浙江板块,160.39,43.8
300765,新诺威,深a,2022-08-19,16.56,-1.31,-0.22,58710,98061378.19,3.4,17.05,16.48,16.66,1.08,食品饮料,河北板块,14.95,2.85
300766,每日互动,深a,2022-08-19,11.91,0.08,0.01,122565,149388911.08,4.54,12.45,11.91,11.97,3.58,互联网服务,浙江板块,72.16,2.83
300767,震安科技,深a,2022-08-19,58.88,-4.26,-2.62,20403,122280411.06,5.28,62.03,58.78,62.0,1.0,橡胶制品,云南板块,109.75,11.82
300768,迪普科技,深a,2022-08-19,13.98,-1.48,-0.21,51425,73465178.07,4.79,14.65,13.97,14.25,1.34,软件开发,浙江板块,109.64,2.87
300769,德方纳米,深a,2022-08-19,356.3,-1.78,-6.44,20134,724741726.66,2.41,365.0,356.26,365.0,1.42,化学制品,广东板块,20.32,8.75
300770,新媒股份,深a,2022-08-19,34.27,0.44,0.15,28686,99812956.42,3.81,35.39,34.09,34.2,1.24,文化传媒,广东板块,11.54,2.69
300771,智莱科技,深a,2022-08-19,15.96,-0.81,-0.13,55623,90798704.3,6.03,16.87,15.9,16.1,3.05,计算机设备,广东板块,23.2,2.05
300772,运达股份,深a,2022-08-19,24.15,-3.75,-0.94,228189,557169499.49,4.94,25.29,24.05,24.8,7.39,风电设备,浙江板块,29.27,4.59
300773,拉卡拉,深a,2022-08-19,17.96,0.5,0.09,116763,209476147.36,2.01,18.12,17.76,17.88,1.54,软件开发,北京板块,14.11,2.85
300774,倍杰特,深a,2022-08-19,15.15,-1.3,-0.2,35255,53718947.56,1.95,15.45,15.15,15.32,2.85,环保行业,北京板块,41.66,4.44
300775,三角防务,深a,2022-08-19,41.1,-4.04,-1.73,83738,349199437.12,4.62,42.95,40.97,42.64,1.74,航天航空,陕西板块,34.07,7.78
300776,帝尔激光,深a,2022-08-19,237.55,-4.21,-10.43,18051,437616201.84,6.28,252.75,237.18,245.99,1.81,专用设备,湖北板块,108.61,18.57
300777,中简科技,深a,2022-08-19,48.81,-3.15,-1.59,73271,363066595.35,3.85,50.66,48.72,50.41,1.83,化纤行业,江苏板块,59.16,6.34
300778,新城市,深a,2022-08-19,14.37,0.35,0.05,11328,16192565.01,2.03,14.47,14.18,14.18,0.76,工程咨询服务,广东板块,30.84,2.1
300779,惠城环保,深a,2022-08-19,15.74,0.96,0.15,26997,42909658.26,4.3,16.25,15.58,15.63,3.1,环保行业,山东板块,-71.76,2.39
300780,德恩精工,深a,2022-08-19,17.46,-5.01,-0.92,43336,76945397.64,5.6,18.45,17.42,18.45,4.92,通用设备,四川板块,23.99,2.29
300781,因赛集团,深a,2022-08-19,19.28,-1.78,-0.35,22182,43564047.0,4.43,20.08,19.21,19.63,2.82,文化传媒,广东板块,42.79,3.16
300782,卓胜微,深a,2022-08-19,100.25,-2.56,-2.63,65786,680888030.01,6.4,106.74,100.16,103.0,1.57,半导体,江苏板块,29.12,6.8
300783,三只松鼠,深a,2022-08-19,20.21,-1.03,-0.21,21808,44467527.35,2.35,20.63,20.15,20.5,0.54,食品饮料,安徽板块,12.55,3.45
300785,值得买,深a,2022-08-19,24.79,-0.68,-0.17,16989,43036645.53,4.81,25.99,24.79,24.87,2.26,互联网服务,北京板块,-37.85,1.94
300786,国林科技,深a,2022-08-19,16.91,-2.82,-0.49,57829,99075252.57,4.2,17.61,16.88,17.55,4.22,环保行业,山东板块,184.24,2.52
300787,海能实业,深a,2022-08-19,43.5,1.07,0.46,73188,319422943.88,6.09,45.0,42.38,43.58,8.21,消费电子,江西板块,28.59,4.98
300788,中信出版,深a,2022-08-19,18.98,2.37,0.44,26863,51458015.02,6.53,19.75,18.54,18.54,1.41,文化传媒,北京板块,22.02,1.83
300789,唐源电气,深a,2022-08-19,20.55,-0.87,-0.18,12482,25832575.0,3.57,21.29,20.55,20.79,3.97,软件开发,四川板块,101.73,2.16
300790,宇瞳光学,深a,2022-08-19,21.8,5.77,1.19,198277,433513560.08,11.5,22.58,20.21,20.5,12.06,光学光电子,广东板块,42.83,4.44
300791,仙乐健康,深a,2022-08-19,29.56,0.34,0.1,9431,27694057.84,2.61,29.77,29.0,29.31,1.88,食品饮料,广东板块,90.96,2.33
300792,壹网壹创,深a,2022-08-19,28.55,-0.9,-0.26,22456,65238882.22,3.75,29.63,28.55,28.9,1.98,文化传媒,浙江板块,32.84,2.61
300793,佳禾智能,深a,2022-08-19,17.16,-4.08,-0.73,278397,500552990.97,9.73,18.9,17.16,18.22,16.05,消费电子,广东板块,74.55,2.54
300795,米奥会展,深a,2022-08-19,21.11,2.18,0.45,6443,13822620.74,7.31,22.17,20.66,20.66,1.75,文化传媒,浙江板块,-30.28,5.71
300796,贝斯美,深a,2022-08-19,18.06,-1.74,-0.32,23609,43059982.82,4.03,18.73,17.99,18.54,2.73,农药兽药,浙江板块,24.24,2.37
300797,钢研纳克,深a,2022-08-19,14.87,-4.31,-0.67,40082,60449123.0,4.83,15.57,14.82,15.44,5.25,专业服务,北京板块,40.41,4.36
300798,锦鸡股份,深a,2022-08-19,7.44,-1.85,-0.14,9631,7255577.0,3.03,7.67,7.44,7.57,0.47,化学制品,江苏板块,92.9,2.49
300799,左江科技,深a,2022-08-19,80.5,-2.82,-2.34,17186,140360169.56,6.37,84.98,79.7,83.13,5.29,软件开发,北京板块,-78.65,11.42
300800,力合科技,深a,2022-08-19,15.78,-2.41,-0.39,23936,38382364.46,5.38,16.58,15.71,16.24,1.65,环保行业,湖南板块,26.11,1.86
300801,泰和科技,深a,2022-08-19,26.46,-3.08,-0.84,42437,114129013.2,4.14,27.55,26.42,27.34,4.77,化学制品,山东板块,11.51,2.56
300802,矩子科技,深a,2022-08-19,21.88,-5.28,-1.22,68702,153555689.85,5.84,23.23,21.88,23.19,4.56,专用设备,上海板块,62.87,5.34
300803,指南针,深a,2022-08-19,57.53,0.0,0.0,63714,368981765.94,3.72,59.23,57.09,57.54,2.86,软件开发,北京板块,21.94,15.09
300805,电声股份,深a,2022-08-19,8.14,0.25,0.02,30839,25430707.0,3.33,8.35,8.08,8.14,2.41,文化传媒,广东板块,-155.75,2.12
300806,斯迪克,深a,2022-08-19,33.9,-10.77,-4.09,149228,538710827.69,14.98,39.39,33.7,38.03,8.85,塑料制品,江苏板块,145.04,6.92
300807,天迈科技,深a,2022-08-19,24.6,-3.53,-0.9,39575,99795661.16,6.08,26.1,24.55,25.5,13.26,计算机设备,河南板块,-35.63,2.88
300808,久量股份,深a,2022-08-19,13.53,-3.08,-0.43,12928,17799077.0,4.01,14.08,13.52,13.98,2.61,光学光电子,广东板块,-157.26,2.01
300809,华辰装备,深a,2022-08-19,24.59,-3.83,-0.98,53905,134706084.29,4.85,25.8,24.56,25.43,7.26,通用设备,江苏板块,113.06,4.28
300810,中科海讯,深a,2022-08-19,19.52,-2.79,-0.56,17547,34745807.0,4.28,20.28,19.42,20.13,2.27,软件开发,北京板块,226.98,2.26
300811,铂科新材,深a,2022-08-19,106.92,-3.39,-3.75,8142,87203190.35,6.51,112.26,105.05,111.19,1.6,小金属,广东板块,86.28,11.08
300812,易天股份,深a,2022-08-19,22.61,-6.92,-1.68,99517,233378815.73,8.36,24.62,22.59,23.77,16.86,半导体,广东板块,42.9,3.7
300813,泰林生物,深a,2022-08-19,36.9,-4.03,-1.55,10792,40492862.8,4.55,38.63,36.88,38.45,4.07,专用设备,浙江板块,55.09,6.19
300814,中富电路,深a,2022-08-19,21.25,-5.35,-1.2,62646,138456449.1,9.84,23.38,21.17,22.23,14.25,电子元件,广东板块,45.69,3.57
300815,玉禾田,深a,2022-08-19,17.69,2.25,0.39,27830,49145830.8,3.47,17.86,17.26,17.3,1.99,环保行业,安徽板块,11.4,2.0
300816,艾可蓝,深a,2022-08-19,30.13,-4.53,-1.43,18294,55977460.0,5.26,31.78,30.12,31.47,4.68,汽车零部件,安徽板块,46.45,2.91
300817,双飞股份,深a,2022-08-19,16.92,-4.08,-0.72,19960,34229973.28,4.71,17.75,16.92,17.51,3.97,通用设备,浙江板块,36.69,2.61
300818,耐普矿机,深a,2022-08-19,40.84,-3.45,-1.46,11024,45587146.0,4.68,42.68,40.7,42.3,3.46,专用设备,江西板块,11.98,2.68
300819,聚杰微纤,深a,2022-08-19,14.66,-2.2,-0.33,32314,48303902.59,3.54,15.14,14.61,14.75,7.31,纺织服装,江苏板块,73.43,2.79
300820,英杰电气,深a,2022-08-19,91.55,2.82,2.51,38997,349968035.09,6.24,92.66,87.1,89.19,8.59,电源设备,四川板块,60.89,10.97
300821,东岳硅材,深a,2022-08-19,16.89,-3.43,-0.6,162550,278441526.77,3.95,17.57,16.88,17.49,3.9,化学制品,山东板块,20.94,4.13
300822,贝仕达克,深a,2022-08-19,18.12,-2.27,-0.42,7335,13490611.5,3.83,18.71,18.0,18.63,1.77,消费电子,广东板块,40.9,2.4
300823,建科机械,深a,2022-08-19,20.32,-1.26,-0.26,15938,32664942.0,2.24,20.74,20.28,20.6,4.18,专用设备,天津板块,40.9,2.0
300824,北鼎股份,深a,2022-08-19,10.39,-2.35,-0.25,23141,24292291.0,3.1,10.69,10.36,10.63,1.59,家电行业,广东板块,75.11,4.92
300825,阿尔特,深a,2022-08-19,15.45,-3.56,-0.57,96194,150686326.86,4.24,16.06,15.38,16.06,2.38,汽车服务,北京板块,74.0,3.02
300826,测绘股份,深a,2022-08-19,13.49,-1.82,-0.25,11331,15511508.74,3.57,13.98,13.49,13.71,1.69,工程咨询服务,江苏板块,38.89,1.9
300827,上能电气,深a,2022-08-19,69.09,2.26,1.53,178035,1219157330.73,11.12,72.51,65.0,68.1,16.53,光伏设备,江苏板块,254.66,18.43
300828,锐新科技,深a,2022-08-19,18.13,-6.98,-1.36,75346,140741693.15,8.0,19.68,18.12,19.6,9.03,有色金属,天津板块,34.42,3.97
300829,金丹科技,深a,2022-08-19,30.68,-2.26,-0.71,28009,87756643.0,5.67,32.39,30.61,31.3,2.72,食品饮料,河南板块,31.44,3.74
300830,金现代,深a,2022-08-19,8.75,-2.34,-0.21,70523,62728922.0,4.24,9.11,8.73,8.96,3.66,软件开发,山东板块,-47.34,3.27
300831,派瑞股份,深a,2022-08-19,16.37,-2.09,-0.35,221943,371702111.57,5.32,17.21,16.32,16.7,12.03,半导体,陕西板块,107.9,6.47
300832,新产业,深a,2022-08-19,39.8,-0.77,-0.31,24701,99639572.47,2.49,40.8,39.8,40.21,0.87,医疗器械,广东板块,25.36,5.73
300833,浩洋股份,深a,2022-08-19,106.17,1.07,1.12,9510,98924456.25,4.93,106.5,101.32,105.27,4.51,专用设备,广东板块,36.53,4.85
300834,星辉环材,深a,2022-08-19,29.8,-2.23,-0.68,12543,37890455.69,2.99,30.71,29.8,30.47,2.59,化学原料,广东板块,33.48,1.97
300835,龙磁科技,深a,2022-08-19,35.5,-4.05,-1.5,37969,136926247.23,5.92,37.69,35.5,37.69,5.54,小金属,安徽板块,38.21,4.42
300836,佰奥智能,深a,2022-08-19,27.39,-2.18,-0.61,15825,43939769.3,5.29,28.69,27.21,27.8,4.09,专用设备,江苏板块,102.93,2.96
300837,浙矿股份,深a,2022-08-19,44.5,1.6,0.7,17470,79026338.0,7.31,47.0,43.8,43.99,5.25,专用设备,浙江板块,23.88,4.09
300838,浙江力诺,深a,2022-08-19,16.41,-2.9,-0.49,16567,27532187.0,3.31,16.96,16.4,16.87,3.14,仪器仪表,浙江板块,30.98,2.7
300839,博汇股份,深a,2022-08-19,14.59,-3.7,-0.56,35121,51651958.37,4.82,15.22,14.49,15.22,4.44,石油行业,浙江板块,31.53,2.97
300840,酷特智能,深a,2022-08-19,9.18,-1.29,-0.12,21107,19541759.0,2.47,9.41,9.18,9.33,1.37,纺织服装,山东板块,30.51,2.17
300841,康华生物,深a,2022-08-19,105.0,-2.23,-2.39,13834,146680101.79,5.76,110.2,104.01,107.94,1.51,生物制品,四川板块,26.13,5.29
300842,帝科股份,深a,2022-08-19,84.86,-5.06,-4.52,42131,360255015.68,5.36,88.59,83.8,88.01,6.06,光伏设备,江苏板块,115.77,8.92
300843,胜蓝股份,深a,2022-08-19,24.01,-3.96,-0.99,31828,78134118.0,7.72,25.76,23.83,25.3,6.49,消费电子,广东板块,38.36,3.77
300844,山水比德,深a,2022-08-19,27.12,-0.88,-0.24,3710,10166721.12,2.74,27.8,27.05,27.38,2.27,工程咨询服务,广东板块,-16.2,1.92
300845,捷安高科,深a,2022-08-19,14.11,-1.6,-0.23,11780,16840004.6,3.7,14.61,14.08,14.33,1.55,软件开发,河南板块,-40.06,2.2
300846,首都在线,深a,2022-08-19,12.18,-1.69,-0.21,151340,188309683.64,4.6,12.72,12.15,12.35,4.72,互联网服务,北京板块,-88.63,4.25
300847,中船汉光,深a,2022-08-19,13.05,-3.48,-0.47,45961,60967903.5,4.44,13.63,13.03,13.46,3.04,消费电子,河北板块,32.41,3.2
300848,美瑞新材,深a,2022-08-19,29.75,-9.85,-3.25,89811,274944144.49,12.39,33.29,29.2,33.0,12.95,化学制品,山东板块,65.8,6.73
300849,锦盛新材,深a,2022-08-19,12.04,-0.08,-0.01,13095,15725542.32,1.24,12.1,11.95,12.05,1.47,美容护理,浙江板块,334.12,2.69
300850,新强联,深a,2022-08-19,88.9,-5.8,-5.47,54629,495519205.66,6.4,94.89,88.85,94.5,2.77,风电设备,河南板块,75.0,8.42
300851,交大思诺,深a,2022-08-19,23.48,-2.25,-0.54,3469,8245262.0,3.46,24.28,23.45,24.28,1.0,交运设备,北京板块,-129.14,1.71
300852,四会富仕,深a,2022-08-19,41.56,-4.9,-2.14,18903,80423562.31,5.84,44.1,41.55,43.7,5.31,电子元件,广东板块,21.79,3.84
300853,申昊科技,深a,2022-08-19,31.69,-7.04,-2.4,70769,230698206.89,7.57,34.09,31.51,34.02,7.63,通用设备,浙江板块,856.46,3.69
300854,中兰环保,深a,2022-08-19,19.42,1.73,0.33,24772,47856300.85,5.24,19.78,18.78,19.19,9.99,环保行业,广东板块,-55.88,2.08
300855,图南股份,深a,2022-08-19,46.9,-6.16,-3.08,32905,157184676.37,7.18,50.4,46.81,50.3,1.95,有色金属,江苏板块,60.43,10.58
300856,科思股份,深a,2022-08-19,55.69,-7.03,-4.21,50350,285628687.8,9.75,60.08,54.24,59.91,8.54,美容护理,江苏板块,32.1,5.53
300857,协创数据,深a,2022-08-19,21.36,-1.75,-0.38,21124,46087258.56,4.46,22.28,21.31,21.84,1.49,消费电子,广东板块,31.04,3.25
300858,科拓生物,深a,2022-08-19,27.17,-1.2,-0.33,7294,19934750.0,3.56,27.98,27.0,27.6,1.37,食品饮料,北京板块,43.15,4.41
300859,西域旅游,深a,2022-08-19,25.83,-2.2,-0.58,43391,113571136.0,2.92,26.55,25.78,26.49,4.53,旅游酒店,新疆板块,-56.98,6.63
300860,锋尚文化,深a,2022-08-19,45.2,0.44,0.2,26093,119975877.63,4.62,46.87,44.79,44.84,6.22,文化传媒,北京板块,17.4,1.9
300861,美畅股份,深a,2022-08-19,71.71,-3.95,-2.95,28039,203335713.17,5.45,75.47,71.4,74.8,1.16,非金属材料,陕西板块,30.23,8.82
300862,蓝盾光电,深a,2022-08-19,29.8,-2.01,-0.61,22491,67574438.37,2.33,30.51,29.8,30.42,2.62,仪器仪表,安徽板块,64.43,2.05
300863,卡倍亿,深a,2022-08-19,91.3,-4.11,-3.91,13117,120760338.0,6.83,96.0,89.5,95.28,7.01,汽车零部件,浙江板块,45.19,7.66
